,year,weekofyear,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
1401,2009,24,8.74,295.104285714,295.778571429,293.91,305.2,289.9,112.31,94.13,8.74,15.4828571429,6.24285714286,24.6666666667,8.63333333333,33.5,20.0,23.9
1402,2009,25,43.32,296.031428571,297.314285714,294.862857143,305.2,292.0,45.97,93.9714285714,43.32,16.3628571429,7.714285714289999,27.05,10.9,33.5,19.4,21.0
1403,2009,26,141.65,297.217142857,298.521428571,296.11,305.6,293.2,66.41,94.55571428569999,141.65,17.6671428571,8.64285714286,27.375,11.125,33.4,21.2,40.6
1404,2009,27,68.15,296.452857143,297.821428571,295.357142857,304.6,292.3,55.5,94.53857142860001,68.15,16.8742857143,8.64285714286,27.45,10.7,33.4,21.4,14.0
1405,2009,28,91.4,296.065714286,296.992857143,295.167142857,306.2,291.4,39.67,95.38571428569999,91.4,16.68,8.12857142857,27.6,10.7666666667,33.4,21.6,2.0
1406,2009,29,65.19,296.527142857,297.664285714,295.411428571,306.8,292.7,40.1,94.6242857143,65.19,16.92,7.27142857143,26.825,10.425,34.5,21.3,38.9
1407,2009,30,35.82,296.525714286,297.964285714,294.052857143,306.7,292.3,12.93,88.23,35.82,15.51,9.52857142857,26.95,10.25,32.2,21.0,20.4
1408,2009,31,51.77,297.087142857,298.23571428599996,295.04571428599996,307.9,290.4,39.3,89.9714285714,51.77,16.6028571429,9.75714285714,27.0,11.5,33.5,20.5,32.0
1409,2009,32,9.79,297.37,298.87857142900003,294.82428571400004,307.9,290.7,34.4,87.8114285714,9.79,16.3371428571,11.7571428571,27.975,12.1,35.4,20.5,20.1
1410,2009,33,35.23,298.357142857,299.98571428599996,295.507142857,308.2,292.2,43.2,87.11,35.23,17.04,11.3428571429,27.7,11.5,33.4,21.0,20.1
1411,2009,34,6.52,298.67714285700004,300.107142857,294.708571429,309.3,293.0,25.3,80.64,6.52,16.2285714286,10.9285714286,28.32,12.86,36.2,21.2,1.0
1412,2009,35,95.83,298.99714285700003,300.921428571,296.444285714,310.4,293.4,45.34,88.1771428571,95.83,18.1228571429,11.7857142857,29.0,13.0,36.2,22.0,27.2
1413,2009,36,83.02,297.388571429,298.45,296.388571429,305.0,293.5,78.37,94.99285714290001,83.02,17.9885714286,7.6428571428600005,27.6,13.2,34.2,21.0,47.5
1414,2009,37,13.74,299.85571428599997,300.75,294.314285714,310.0,291.8,9.3,75.2328571429,13.74,15.8657142857,13.042857142899999,29.1666666667,14.1333333333,37.4,21.4,6.1
1415,2009,38,40.17,299.47,300.814285714,294.61857142900004,310.0,293.5,23.01,78.11857142859999,40.17,16.2028571429,11.6,28.85,12.75,37.2,20.4,0.8
1416,2009,39,78.68,299.32428571400004,301.028571429,295.827142857,309.8,293.7,33.0,83.7628571429,78.68,17.38,11.0,28.866666666700002,13.3,37.0,21.0,8.1
1417,2009,40,57.18,298.034285714,299.571428571,296.344285714,307.4,294.8,79.1,91.5757142857,57.18,17.9471428571,8.514285714289999,27.95,12.225,35.2,20.5,33.1
1418,2009,41,20.58,298.707142857,300.12857142900003,296.56142857099996,308.3,294.3,43.94,89.31,20.58,18.1342857143,9.28571428571,27.64,11.66,34.8,21.0,29.4
1419,2009,42,30.49,299.737142857,301.0,295.35,311.3,293.8,18.1,79.2228571429,30.49,16.8957142857,11.885714285699999,27.75,10.65,34.2,21.2,11.2
1420,2009,43,82.59,298.85571428599997,300.285714286,296.918571429,307.2,294.1,67.4,90.65714285709998,82.59,18.661428571400002,8.57142857143,27.7333333333,12.2,35.3,21.0,137.1
1421,2009,44,77.38,298.678571429,300.071428571,297.44285714299997,310.8,294.9,84.54,93.8085714286,77.38,19.2542857143,8.34285714286,27.8,11.32,35.2,21.0,11.2
1422,2009,45,45.79,299.161428571,300.478571429,297.14,309.7,292.2,47.31,90.3728571429,45.79,18.9371428571,10.185714285700001,29.866666666700002,12.7333333333,36.8,21.2,3.5
1423,2009,46,96.23,300.321428571,301.785714286,296.92571428599996,308.7,296.0,31.65,84.3114285714,96.23,18.6642857143,10.457142857100001,28.94,11.96,35.3,21.9,88.2
1424,2009,47,29.72,300.48571428599996,301.75,296.108571429,311.0,294.5,47.0,80.7871428571,29.72,17.8071428571,11.9285714286,28.9,12.333333333299999,36.2,22.3,39.1
1425,2009,48,38.17,299.455714286,300.614285714,297.22571428599997,308.7,295.1,60.7,89.5942857143,38.17,19.0014285714,8.71428571429,28.4333333333,11.833333333299999,36.2,21.8,17.0
1426,2009,49,73.45,298.762857143,299.935714286,296.97,308.9,295.0,134.43,91.70857142860001,73.45,18.6714285714,7.75714285714,28.025,10.375,35.3,22.2,49.0
1427,2009,50,85.62,299.198571429,300.678571429,296.595714286,308.6,294.6,49.32,87.75285714290001,85.62,18.3042857143,10.4428571429,28.55,11.0,35.2,21.2,41.9
1428,2009,51,81.21,298.347142857,299.35,296.905714286,307.5,295.0,208.87,92.95857142860001,81.21,18.6014285714,6.67142857143,28.2,11.125,35.6,22.0,54.1
1429,2009,52,98.79,297.18142857099997,298.185714286,296.55714285700003,302.9,294.9,66.3,96.88571428569999,98.79,18.18,5.25714285714,27.2,8.2,32.2,21.8,31.2
1430,2010,53,27.04,299.26428571400004,300.521428571,294.53,308.6,292.8,8.5,78.27142857140001,27.04,16.1271428571,11.1,28.6,12.3,35.1,21.8,15.0
1431,2010,1,27.04,299.26428571400004,300.521428571,294.53,308.6,292.8,8.5,78.27142857140001,27.04,16.1271428571,11.1,28.6,12.3,35.1,21.8,15.0
1432,2010,2,32.99,298.297142857,299.935714286,296.147142857,308.0,293.8,144.6,89.80714285709999,32.99,17.7585714286,9.15714285714,27.8333333333,11.3,34.2,22.1,15.0
1433,2010,3,19.04,298.92571428599996,300.457142857,296.38,307.8,294.8,31.2,87.6414285714,19.04,18.0014285714,8.62857142857,28.9666666667,11.2666666667,35.2,22.5,0.8
1434,2010,4,138.51,298.291428571,299.614285714,296.56,308.3,295.0,65.76,91.79857142860001,138.51,18.1928571429,7.685714285710001,27.8,10.52,35.3,22.4,166.0
1435,2010,5,47.31,298.754285714,300.342857143,296.837142857,306.1,295.6,95.83,90.64857142860001,47.31,18.5228571429,8.31428571429,27.8,9.26666666667,34.2,22.0,62.3
1436,2010,6,78.25,298.25142857099996,299.678571429,297.56857142900003,306.2,295.5,172.7,96.5157142857,78.25,19.345714285699998,6.32857142857,27.0,8.3,33.2,22.9,14.5
1437,2010,7,32.19,299.648571429,300.95,297.09,309.2,294.5,54.2,88.3657142857,32.19,18.8571428571,9.41428571429,27.3,11.8,35.5,21.4,60.9
1438,2010,8,84.67,298.917142857,300.48571428599996,297.928571429,308.2,295.2,288.4,94.91571428569999,84.67,19.7728571429,8.17142857143,28.02,10.36,35.4,21.4,29.9
1439,2010,9,80.58,298.337142857,299.664285714,297.917142857,306.3,295.8,144.98,97.7,80.58,19.7542857143,6.24285714286,28.5,9.9,35.4,21.2,9.9
1440,2010,10,57.78,298.837142857,300.092857143,298.141428571,306.9,292.8,86.1,96.25,57.78,20.0914285714,8.81428571429,28.55,10.05,35.4,21.4,44.5
1441,2010,11,121.2,299.19142857099996,300.928571429,298.45,307.4,294.0,191.76,96.1242857143,121.2,20.461428571400003,8.82857142857,30.0,12.0,36.0,22.0,22.9
1442,2010,12,51.29,299.004285714,300.3,297.555714286,307.9,294.6,214.9,93.08285714290001,51.29,19.3685714286,8.02857142857,27.4666666667,9.333333333330001,34.5,21.0,20.0
1443,2010,13,49.8,299.00285714299997,300.714285714,296.56857142900003,309.1,294.2,24.25,88.7071428571,49.8,18.2142857143,9.514285714289999,27.9333333333,12.3,35.3,21.0,16.0
1444,2010,14,93.76,299.11571428599996,300.271428571,298.161428571,308.4,294.6,164.7,95.1828571429,93.76,20.0785714286,7.714285714289999,29.2,12.3,35.4,22.5,18.0
1445,2010,15,17.33,298.305714286,299.55714285700003,297.00285714299997,307.3,294.3,150.8,93.6557142857,17.33,18.6771428571,7.22857142857,27.15,9.6,33.0,21.2,18.0
1446,2010,16,86.7,298.43857142900004,299.507142857,297.678571429,304.7,294.7,81.4,95.9957142857,86.7,19.448571428599998,7.75714285714,27.85,9.6,33.5,22.5,51.1
1447,2010,17,26.0,299.048571429,300.028571429,296.468571429,308.4,294.6,23.6,87.65714285709998,26.0,18.0685714286,8.25714285714,28.85,12.125,36.2,21.4,35.4
1448,2010,18,73.97,297.61714285700003,298.585714286,296.97571428599997,304.7,294.6,85.46,96.7128571429,73.97,18.6028571429,5.71428571429,27.6,9.6,33.2,21.4,8.1
1449,2010,19,59.4,297.278571429,297.935714286,296.738571429,306.0,294.0,87.3,97.44571428569999,59.4,18.391428571400002,6.18571428571,27.4,10.4,33.7,21.2,32.0
1450,2010,20,1.15,297.648571429,298.707142857,293.227142857,308.7,290.1,8.8,78.9985714286,1.15,14.908571428599998,11.2428571429,25.633333333299998,9.2,34.0,20.0,2.5
1451,2010,21,55.3,299.33428571400003,300.771428571,296.825714286,309.7,294.5,45.0,88.7657142857,55.3,18.4857142857,9.8,28.633333333299998,11.933333333299998,35.4,22.4,27.0
1452,2010,22,86.47,298.33,299.392857143,296.452857143,308.5,291.9,207.1,91.6,86.47,18.07,7.47142857143,27.4333333333,10.5,34.7,21.7,36.6
1453,2010,23,58.94,296.598571429,297.592857143,295.50142857099996,305.5,292.4,50.6,94.28,58.94,17.0085714286,7.5,24.4,6.9,32.2,19.2,7.4
1454,2010,24,59.67,296.345714286,297.521428571,295.32428571400004,306.1,291.9,62.33,94.66,59.67,16.8157142857,7.87142857143,25.4333333333,8.73333333333,31.2,21.0,16.0
1455,2010,25,63.22,298.097142857,299.835714286,295.80714285700003,307.8,292.3,36.9,89.08285714290001,63.22,17.3557142857,11.014285714300001,27.475,9.9,33.7,22.2,20.4
